timestamp_ms,H,V,etiqueta
1779164284806,-83.89,-83.89,parpadeo
1779164284806,-76.45,-76.45,parpadeo
1779164284841,-81.75,-81.75,parpadeo
1779164284841,-78.52,-78.52,parpadeo
1779164284842,-71.61,-71.61,parpadeo
1779164284842,-75.39,-75.39,parpadeo
1779164284843,-70.8,-70.8,parpadeo
1779164284843,-66.66,-66.66,parpadeo
1779164284877,-70.94,-70.94,parpadeo
1779164284878,-62.79,-62.79,parpadeo
1779164284878,-61.45,-61.45,parpadeo
1779164284879,-58.25,-58.25,parpadeo
1779164284879,-49.37,-49.37,parpadeo
1779164284879,-51.38,-51.38,parpadeo
1779164284909,-49.18,-49.18,parpadeo
1779164284910,-45.21,-45.21,parpadeo
1779164284911,-47.63,-47.63,parpadeo
1779164284941,-41.81,-41.81,parpadeo
1779164284941,-36.58,-36.58,parpadeo
1779164284942,-37.86,-37.86,parpadeo
1779164284942,-31.02,-31.02,parpadeo
1779164284943,-28.86,-28.86,parpadeo
1779164284943,-30.92,-30.92,parpadeo
1779164284944,-24.77,-24.77,parpadeo
1779164284944,-29.24,-29.24,parpadeo
1779164284973,-29.26,-29.26,parpadeo
1779164284974,-25.28,-25.28,parpadeo
1779164284975,-31.69,-31.69,parpadeo
1779164284975,-27.47,-27.47,parpadeo
1779164284976,-23.66,-23.66,parpadeo
1779164285005,-30.24,-30.24,parpadeo
1779164285006,-26.16,-26.16,parpadeo
1779164285006,-24.49,-24.49,parpadeo
1779164285007,-28.98,-28.98,parpadeo
1779164285007,-21.03,-21.03,parpadeo
1779164285038,-21.87,-21.87,parpadeo
1779164285039,-20.63,-20.63,parpadeo
1779164285039,-13.51,-13.51,parpadeo
1779164285040,-19.1,-19.1,parpadeo
1779164285040,-18.14,-18.14,parpadeo
1779164285041,-13.27,-13.27,parpadeo
1779164285070,-18.88,-18.88,parpadeo
1779164285101,-13.94,-13.94,parpadeo
1779164285101,-9.49,-9.49,parpadeo
1779164285102,-11.48,-11.48,parpadeo
1779164285102,-3.28,-3.28,parpadeo
1779164285102,-3.9,-3.9,parpadeo
1779164285103,-6.45,-6.45,parpadeo
1779164285132,-0.75,-0.75,parpadeo
1779164285133,-3.62,-3.62,parpadeo
1779164285133,-4.2,-4.2,parpadeo
1779164285133,1.28,1.28,parpadeo
1779164285134,-3.8,-3.8,parpadeo
1779164285134,-2.36,-2.36,parpadeo
1779164285161,0.93,0.93,parpadeo
1779164285162,-6.11,-6.11,parpadeo
1779164285162,-0.44,-0.44,parpadeo
1779164285163,0.66,0.66,parpadeo
1779164285163,-8.35,-8.35,parpadeo
1779164285164,-6.46,-6.46,parpadeo
1779164285164,-8.76,-8.76,parpadeo
1779164285165,-14.82,-14.82,parpadeo
1779164285192,-12.29,-12.29,parpadeo
1779164285218,-20.0,-20.0,parpadeo
1779164285247,-24.95,-24.95,parpadeo
1779164285274,-21.39,-21.39,parpadeo
1779164285304,-24.2,-24.2,parpadeo
1779164285334,-20.72,-20.72,parpadeo
1779164285365,-17.59,-17.59,parpadeo
1779164285366,-22.78,-22.78,parpadeo
1779164285400,-17.45,-17.45,parpadeo
1779164285400,-12.64,-12.64,parpadeo
1779164285401,-12.32,-12.32,parpadeo
1779164285402,-2.04,-2.04,parpadeo
1779164285402,-0.78,-0.78,parpadeo
1779164285442,0.36,0.36,parpadeo
1779164285491,9.38,9.38,parpadeo
1779164285492,9.5,9.5,parpadeo
1779164285493,13.6,13.6,parpadeo
1779164285494,19.3,19.3,parpadeo
1779164285495,14.42,14.42,parpadeo
1779164285496,16.04,16.04,parpadeo
1779164285497,17.49,17.49,parpadeo
1779164285498,6.8,6.8,parpadeo
1779164285499,7.17,7.17,parpadeo
1779164285500,3.51,3.51,parpadeo
1779164287353,-202.43,-202.43,parpadeo
1779164287354,-205.13,-205.13,parpadeo
1779164287354,-199.56,-199.56,parpadeo
1779164287382,-204.55,-204.55,parpadeo
1779164287383,-203.04,-203.04,parpadeo
1779164287383,-195.68,-195.68,parpadeo
1779164287384,-199.06,-199.06,parpadeo
1779164287384,-192.09,-192.09,parpadeo
1779164287404,-183.83,-183.83,parpadeo
1779164287404,-182.39,-182.39,parpadeo
1779164287405,-171.1,-171.1,parpadeo
1779164287406,-164.93,-164.93,parpadeo
1779164287432,-159.38,-159.38,parpadeo
1779164287433,-144.39,-144.39,parpadeo
1779164287433,-140.89,-140.89,parpadeo
1779164287433,-131.75,-131.75,parpadeo
1779164287459,-117.52,-117.52,parpadeo
1779164287484,-114.71,-114.71,parpadeo
1779164287485,-100.18,-100.18,parpadeo
1779164287485,-91.11,-91.11,parpadeo
1779164287486,-88.94,-88.94,parpadeo
1779164287486,-78.99,-78.99,parpadeo
1779164287486,-78.04,-78.04,parpadeo
1779164287487,-79.18,-79.18,parpadeo
1779164287512,-70.2,-70.2,parpadeo
1779164287512,-74.13,-74.13,parpadeo
1779164287513,-73.66,-73.66,parpadeo
1779164287513,-73.24,-73.24,parpadeo
1779164287514,-82.86,-82.86,parpadeo
1779164287539,-79.51,-79.51,parpadeo
1779164287539,-76.51,-76.51,parpadeo
1779164287540,-77.8,-77.8,parpadeo
1779164287540,-68.96,-68.96,parpadeo
1779164287567,-67.01,-67.01,parpadeo
1779164287568,-65.25,-65.25,parpadeo
1779164287568,-51.67,-51.67,parpadeo
1779164287569,-49.45,-49.45,parpadeo
1779164287569,-43.45,-43.45,parpadeo
1779164287569,-28.05,-28.05,parpadeo
1779164287595,-22.19,-22.19,parpadeo
1779164287595,-6.91,-6.91,parpadeo
1779164287596,6.84,6.84,parpadeo
1779164287596,9.21,9.21,parpadeo
1779164287621,19.34,19.34,parpadeo
1779164287622,26.46,26.46,parpadeo
1779164287622,26.87,26.87,parpadeo
1779164287623,37.24,37.24,parpadeo
1779164287623,40.57,40.57,parpadeo
1779164287649,41.57,41.57,parpadeo
1779164287649,50.47,50.47,parpadeo
1779164287650,46.48,46.48,parpadeo
1779164287650,48.89,48.89,parpadeo
1779164287677,55.06,55.06,parpadeo
1779164287678,48.61,48.61,parpadeo
1779164287707,50.8,50.8,parpadeo
1779164287708,54.78,54.78,parpadeo
1779164287708,56.36,56.36,parpadeo
1779164287709,65.78,65.78,parpadeo
1779164287709,68.25,68.25,parpadeo
1779164287710,68.49,68.49,parpadeo
1779164287710,80.69,80.69,parpadeo
1779164287711,83.68,83.68,parpadeo
1779164287740,90.37,90.37,parpadeo
1779164287769,102.39,102.39,parpadeo
1779164287770,103.2,103.2,parpadeo
1779164287771,111.94,111.94,parpadeo
1779164287771,123.8,123.8,parpadeo
1779164287772,124.48,124.48,parpadeo
1779164287800,137.09,137.09,parpadeo
1779164287829,142.43,142.43,parpadeo
1779164287858,143.25,143.25,parpadeo
1779164287859,155.98,155.98,parpadeo
1779164287859,157.44,157.44,parpadeo
1779164287860,156.75,156.75,parpadeo
1779164287860,144.13,144.13,parpadeo
1779164287861,128.77,128.77,parpadeo
1779164287861,138.95,138.95,parpadeo
1779164287862,162.11,162.11,parpadeo
1779164287862,172.96,172.96,parpadeo
1779164287862,204.72,204.72,parpadeo
1779164287863,239.3,239.3,parpadeo
1779164287863,276.43,276.43,parpadeo
1779164287864,327.84,327.84,parpadeo
1779164287864,374.11,374.11,parpadeo
1779164287865,433.76,433.76,parpadeo
1779164287865,495.44,495.44,parpadeo
1779164287866,540.95,540.95,parpadeo
1779164287895,593.91,593.91,parpadeo
1779164287896,639.58,639.58,parpadeo
1779164287896,668.67,668.67,parpadeo
1779164287897,698.86,698.86,parpadeo
1779164287897,710.03,710.03,parpadeo
1779164287898,712.09,712.09,parpadeo
1779164287927,715.93,715.93,parpadeo
1779164287928,701.4,701.4,parpadeo
1779164287928,690.31,690.31,parpadeo
1779164287929,672.34,672.34,parpadeo
1779164287961,642.16,642.16,parpadeo
1779164287961,621.0,621.0,parpadeo
1779164287962,589.96,589.96,parpadeo
1779164287963,554.02,554.02,parpadeo
1779164287963,527.67,527.67,parpadeo
1779164287964,489.96,489.96,parpadeo
1779164287964,458.02,458.02,parpadeo
1779164287996,435.27,435.27,parpadeo
1779164287997,402.8,402.8,parpadeo
1779164287997,379.58,379.58,parpadeo
1779164287998,354.68,354.68,parpadeo
1779164287998,324.26,324.26,parpadeo
1779164288032,306.89,306.89,parpadeo
1779164288065,285.26,285.26,parpadeo
1779164288065,265.79,265.79,parpadeo
1779164288066,260.27,260.27,parpadeo
1779164288066,241.3,241.3,parpadeo
1779164288067,226.22,226.22,parpadeo
1779164288067,216.66,216.66,parpadeo
1779164288068,198.05,198.05,parpadeo
1779164288068,187.3,187.3,parpadeo
1779164288069,173.62,173.62,parpadeo
1779164288101,159.32,159.32,parpadeo
1779164288101,156.44,156.44,parpadeo
1779164288102,143.85,143.85,parpadeo
1779164288102,132.52,132.52,parpadeo
1779164288132,130.33,130.33,parpadeo
1779164288133,118.35,118.35,parpadeo
1779164288133,115.57,115.57,parpadeo
1779164288163,113.07,113.07,parpadeo
1779164288164,100.82,100.82,parpadeo
1779164288164,99.79,99.79,parpadeo
1779164288165,98.87,98.87,parpadeo
1779164288165,92.04,92.04,parpadeo
1779164288166,93.89,93.89,parpadeo
1779164288166,87.56,87.56,parpadeo
1779164288167,81.86,81.86,parpadeo
1779164288167,82.73,82.73,parpadeo
1779164288168,71.51,71.51,parpadeo
1779164288168,71.42,71.42,parpadeo
1779164288199,73.33,73.33,parpadeo
1779164288199,65.05,65.05,parpadeo
1779164288200,65.6,65.6,parpadeo
1779164288200,66.1,66.1,parpadeo
1779164288201,60.55,60.55,parpadeo
1779164288201,65.55,65.55,parpadeo
1779164288231,62.05,62.05,parpadeo
1779164288231,58.9,58.9,parpadeo
1779164288232,66.07,66.07,parpadeo
1779164288232,60.52,60.52,parpadeo
1779164288233,59.52,59.52,parpadeo
1779164288262,66.62,66.62,parpadeo
1779164288263,65.02,65.02,parpadeo
1779164288263,73.57,73.57,parpadeo
1779164288264,81.27,81.27,parpadeo
1779164288264,80.2,80.2,parpadeo
1779164288294,89.24,89.24,parpadeo
1779164288294,93.37,93.37,parpadeo
1779164288295,93.09,93.09,parpadeo
1779164288295,100.83,100.83,parpadeo
1779164288296,97.81,97.81,parpadeo
1779164288325,95.08,95.08,parpadeo
1779164288326,98.63,98.63,parpadeo
1779164288326,89.82,89.82,parpadeo
1779164288327,89.9,89.9,parpadeo
1779164288327,89.96,89.96,parpadeo
1779164288328,78.02,78.02,parpadeo
1779164288357,79.28,79.28,parpadeo
1779164288358,78.41,78.41,parpadeo
1779164288358,71.62,71.62,parpadeo
1779164288359,73.51,73.51,parpadeo
1779164288359,71.22,71.22,parpadeo
1779164288389,71.15,71.15,parpadeo
1779164288390,77.09,77.09,parpadeo
1779164288390,74.44,74.44,parpadeo
1779164288391,78.05,78.05,parpadeo
1779164288391,87.3,87.3,parpadeo
1779164288421,85.63,85.63,parpadeo
1779164288421,92.12,92.12,parpadeo
1779164288422,95.97,95.97,parpadeo
1779164288422,91.43,91.43,parpadeo
